filename,polygon,zip_url
BRUM71.zip,"49.078 18.0439 49.078 18.0804 49.0979 18.0804 49.0979 18.0439 49.078 18.0439",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUM71.zip
BRUM72.zip,"49.0601 18.0463 49.0601 18.0828 49.08 18.0828 49.08 18.0463 49.0601 18.0463",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUM72.zip
BRUM74.zip,"49.0243 18.0512 49.0243 18.0876 49.0442 18.0876 49.0442 18.0512 49.0243 18.0512",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUM74.zip
BRUM81.zip,"49.076 18.0098 49.076 18.0463 49.0959 18.0463 49.0959 18.0098 49.076 18.0098",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUM81.zip
BRUM82.zip,"49.0581 18.0122 49.0581 18.0487 49.078 18.0487 49.078 18.0122 49.0581 18.0122",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUM82.zip
BRUM83.zip,"49.0402 18.0147 49.0402 18.0512 49.0601 18.0512 49.0601 18.0147 49.0402 18.0147",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUM83.zip
BRUM84.zip,"49.0223 18.0171 49.0223 18.0536 49.0422 18.0536 49.0422 18.0171 49.0223 18.0171",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUM84.zip
BRUM85.zip,"49.0044 18.0195 49.0044 18.056 49.0243 18.056 49.0243 18.0195 49.0044 18.0195",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUM85.zip
BRNO62.zip,"49.1536 16.69 49.1536 16.727 49.1739 16.727 49.1739 16.69 49.1536 16.69",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRNO62.zip
BRNO64.zip,"49.1179 16.6958 49.1179 16.7328 49.1381 16.7328 49.1381 16.6958 49.1179 16.6958",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRNO64.zip
BRNO65.zip,"49.1 16.6987 49.1 16.7357 49.1203 16.7357 49.1203 16.6987 49.1 16.6987",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRNO65.zip
BRNO67.zip,"49.0642 16.7046 49.0642 16.7415 49.0845 16.7415 49.0845 16.7046 49.0642 16.7046",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRNO67.zip
BRNO69.zip,"49.0284 16.7104 49.0284 16.7473 49.0487 16.7473 49.0487 16.7104 49.0284 16.7104",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRNO69.zip
BRNO70.zip,"49.187 16.65 49.187 16.6871 49.2073 16.6871 49.2073 16.65 49.187 16.65",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRNO70.zip
BRNO72.zip,"49.1512 16.6559 49.1512 16.6929 49.1715 16.6929 49.1715 16.6559 49.1512 16.6559",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRNO72.zip
BRNO74.zip,"49.1155 16.6618 49.1155 16.6987 49.1358 16.6987 49.1358 16.6618 49.1155 16.6618",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRNO74.zip
BRNO76.zip,"49.0797 16.6676 49.0797 16.7046 49.1 16.7046 49.1 16.6676 49.0797 16.6676",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRNO76.zip
BRNO77.zip,"49.0618 16.6705 49.0618 16.7075 49.0821 16.7075 49.0821 16.6705 49.0618 16.6705",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRNO77.zip
BRNO79.zip,"49.0261 16.6764 49.0261 16.7133 49.0463 16.7133 49.0463 16.6764 49.0261 16.6764",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRNO79.zip
BRNO81.zip,"49.1667 16.6189 49.1667 16.6559 49.187 16.6559 49.187 16.6189 49.1667 16.6189",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRNO81.zip
BRUN64.zip,"50.0585 17.2418 50.0585 17.2793 50.0786 17.2793 50.0786 17.2418 50.0585 17.2418",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUN64.zip
BYSP00.zip,"49.5373 16.4878 49.5373 16.5252 49.5576 16.5252 49.5576 16.4878 49.5373 16.4878",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP00.zip
BYSP01.zip,"49.5194 16.4909 49.5194 16.5282 49.5398 16.5282 49.5398 16.4909 49.5194 16.4909",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP01.zip
BYSP02.zip,"49.5016 16.4939 49.5016 16.5312 49.5219 16.5312 49.5219 16.4939 49.5016 16.4939",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP02.zip
BYSP03.zip,"49.4837 16.4969 49.4837 16.5342 49.504 16.5342 49.504 16.4969 49.4837 16.4969",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP03.zip
BYSP04.zip,"49.4658 16.4999 49.4658 16.5372 49.4861 16.5372 49.4861 16.4999 49.4658 16.4999",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP04.zip
BYSP05.zip,"49.4479 16.5029 49.4479 16.5402 49.4683 16.5402 49.4683 16.5029 49.4479 16.5029",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP05.zip
BYSP07.zip,"49.4122 16.5089 49.4122 16.5461 49.4325 16.5461 49.4325 16.5089 49.4122 16.5089",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP07.zip
BYSP08.zip,"49.3943 16.5119 49.3943 16.5491 49.4146 16.5491 49.4146 16.5119 49.3943 16.5119",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP08.zip
BYSP09.zip,"49.3764 16.5149 49.3764 16.5521 49.3967 16.5521 49.3967 16.5149 49.3764 16.5149",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP09.zip
BYSP11.zip,"49.517 16.4565 49.517 16.4939 49.5373 16.4939 49.5373 16.4565 49.517 16.4565",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP11.zip
BYSP12.zip,"49.4991 16.4595 49.4991 16.4969 49.5194 16.4969 49.5194 16.4595 49.4991 16.4595",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP12.zip
BYSP38.zip,"49.3869 16.4092 49.3869 16.4464 49.4073 16.4464 49.4073 16.4092 49.3869 16.4092",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP38.zip
BYSP40.zip,"49.5274 16.3505 49.5274 16.3879 49.5478 16.3879 49.5478 16.3505 49.5274 16.3505",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP40.zip
BYSP41.zip,"49.5096 16.3535 49.5096 16.3909 49.5299 16.3909 49.5299 16.3535 49.5096 16.3535",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP41.zip
BYSP43.zip,"49.4738 16.3597 49.4738 16.397 49.4942 16.397 49.4942 16.3597 49.4738 16.3597",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP43.zip
BYSP45.zip,"49.4381 16.3658 49.4381 16.4031 49.4584 16.4031 49.4584 16.3658 49.4381 16.3658",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP45.zip
BYSP46.zip,"49.4202 16.3688 49.4202 16.4061 49.4405 16.4061 49.4405 16.3688 49.4202 16.3688",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP46.zip
BYSP48.zip,"49.3844 16.3749 49.3844 16.4122 49.4048 16.4122 49.4048 16.3749 49.3844 16.3749",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP48.zip
BYSP49.zip,"49.3666 16.378 49.3666 16.4152 49.3869 16.4152 49.3869 16.378 49.3666 16.378",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP49.zip
BYSP50.zip,"49.5249 16.3161 49.5249 16.3535 49.5453 16.3535 49.5453 16.3161 49.5249 16.3161",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP50.zip
BYSP51.zip,"49.5071 16.3192 49.5071 16.3566 49.5274 16.3566 49.5274 16.3192 49.5071 16.3192",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP51.zip
BYSP52.zip,"49.4892 16.3223 49.4892 16.3597 49.5096 16.3597 49.5096 16.3223 49.4892 16.3223",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP52.zip
BYSP53.zip,"49.4713 16.3254 49.4713 16.3627 49.4917 16.3627 49.4917 16.3254 49.4713 16.3254",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP53.zip
BYSP55.zip,"49.4356 16.3315 49.4356 16.3688 49.4559 16.3688 49.4559 16.3315 49.4356 16.3315",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP55.zip
BYSP56.zip,"49.4177 16.3346 49.4177 16.3719 49.4381 16.3719 49.4381 16.3346 49.4177 16.3346",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP56.zip
BYSP57.zip,"49.3998 16.3376 49.3998 16.3749 49.4202 16.3749 49.4202 16.3376 49.3998 16.3376",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP57.zip
BRUN96.zip,"50.016 17.1432 50.016 17.1807 50.0361 17.1807 50.0361 17.1432 50.016 17.1432",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUN96.zip
BRUN98.zip,"49.9802 17.1488 49.9802 17.1863 50.0003 17.1863 50.0003 17.1488 49.9802 17.1488",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUN98.zip
BUCO00.zip,"49.2264 17.2304 49.2264 17.2673 49.2465 17.2673 49.2465 17.2304 49.2264 17.2304",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BUCO00.zip
BUCO02.zip,"49.1906 17.2359 49.1906 17.2727 49.2107 17.2727 49.2107 17.2359 49.1906 17.2359",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BUCO02.zip
BUCO03.zip,"49.1727 17.2386 49.1727 17.2755 49.1928 17.2755 49.1928 17.2386 49.1727 17.2386",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BUCO03.zip
BUCO04.zip,"49.1548 17.2413 49.1548 17.2782 49.1749 17.2782 49.1749 17.2413 49.1548 17.2413",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BUCO04.zip
BUCO05.zip,"49.1369 17.2441 49.1369 17.2809 49.157 17.2809 49.157 17.2441 49.1369 17.2441",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BUCO05.zip
BUCO07.zip,"49.1011 17.2495 49.1011 17.2863 49.1212 17.2863 49.1212 17.2495 49.1011 17.2495",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BUCO07.zip
BUCO08.zip,"49.0832 17.2522 49.0832 17.289 49.1033 17.289 49.1033 17.2522 49.0832 17.2522",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BUCO08.zip
BUCO10.zip,"49.2242 17.1963 49.2242 17.2332 49.2443 17.2332 49.2443 17.1963 49.2242 17.1963",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BUCO10.zip
BUCO12.zip,"49.1884 17.2017 49.1884 17.2386 49.2085 17.2386 49.2085 17.2017 49.1884 17.2017",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BUCO12.zip
BUCO13.zip,"49.1705 17.2045 49.1705 17.2413 49.1906 17.2413 49.1906 17.2045 49.1705 17.2045",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BUCO13.zip
BUCO15.zip,"49.1347 17.2099 49.1347 17.2468 49.1548 17.2468 49.1548 17.2099 49.1347 17.2099",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BUCO15.zip
CHOM00.zip,"50.5539 13.4652 50.5539 13.5043 50.575 13.5043 50.575 13.4652 50.5539 13.4652",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHOM00.zip
CHOM02.zip,"50.5183 13.4736 50.5183 13.5127 50.5394 13.5127 50.5394 13.4736 50.5183 13.4736",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHOM02.zip
CHOM03.zip,"50.5005 13.4778 50.5005 13.5168 50.5217 13.5168 50.5217 13.4778 50.5005 13.4778",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHOM03.zip
CHOM05.zip,"50.465 13.4862 50.465 13.5252 50.4861 13.5252 50.4861 13.4862 50.465 13.4862",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHOM05.zip
CHOM07.zip,"50.4294 13.4946 50.4294 13.5335 50.4505 13.5335 50.4505 13.4946 50.4294 13.4946",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHOM07.zip
CHOM08.zip,"50.4116 13.4987 50.4116 13.5377 50.4327 13.5377 50.4327 13.4987 50.4116 13.4987",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHOM08.zip
CHOM09.zip,"50.3938 13.5029 50.3938 13.5419 50.415 13.5419 50.415 13.5029 50.3938 13.5029",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHOM09.zip
CBUD70.zip,"48.9941 14.271 48.9941 14.3086 49.015 14.3086 49.015 14.271 48.9941 14.271",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBUD70.zip
CBUD71.zip,"48.9763 14.2748 48.9763 14.3124 48.9972 14.3124 48.9972 14.2748 48.9763 14.2748",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBUD71.zip
CBUD72.zip,"48.9585 14.2786 48.9585 14.3162 48.9794 14.3162 48.9794 14.2786 48.9585 14.2786",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBUD72.zip
CBUD74.zip,"48.9229 14.2861 48.9229 14.3237 48.9438 14.3237 48.9438 14.2861 48.9229 14.2861",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBUD74.zip
CBUD76.zip,"48.8873 14.2937 48.8873 14.3312 48.9082 14.3312 48.9082 14.2937 48.8873 14.2937",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBUD76.zip
CBUD78.zip,"48.8516 14.3012 48.8516 14.3387 48.8725 14.3387 48.8725 14.3012 48.8516 14.3012",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBUD78.zip
CBUD80.zip,"48.991 14.2372 48.991 14.2748 49.0119 14.2748 49.0119 14.2372 48.991 14.2372",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBUD80.zip
CBUD81.zip,"48.9732 14.241 48.9732 14.2786 48.9941 14.2786 48.9941 14.241 48.9732 14.241",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBUD81.zip
CHEB34.zip,"50.012 12.4263 50.012 12.4653 50.0334 12.4653 50.0334 12.4263 50.012 12.4263",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHEB34.zip
CHEB36.zip,"49.9765 12.4354 49.9765 12.4743 49.9979 12.4743 49.9979 12.4354 49.9765 12.4354",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHEB36.zip
CHEB38.zip,"49.941 12.4445 49.941 12.4834 49.9624 12.4834 49.9624 12.4445 49.941 12.4445",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHEB38.zip
CHEB40.zip,"50.0793 12.3737 50.0793 12.4127 50.1007 12.4127 50.1007 12.3737 50.0793 12.3737",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHEB40.zip
CHEB42.zip,"50.0438 12.3828 50.0438 12.4218 50.0652 12.4218 50.0652 12.3828 50.0438 12.3828",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHEB42.zip
CHEB43.zip,"50.0261 12.3874 50.0261 12.4263 50.0475 12.4263 50.0475 12.3874 50.0261 12.3874",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHEB43.zip
CHEB45.zip,"49.9906 12.3965 49.9906 12.4354 50.012 12.4354 50.012 12.3965 49.9906 12.3965",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHEB45.zip
CHEB46.zip,"49.9728 12.401 49.9728 12.44 49.9943 12.44 49.9943 12.401 49.9728 12.401",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHEB46.zip
CHEB50.zip,"50.0756 12.3392 50.0756 12.3782 50.097 12.3782 50.097 12.3392 50.0756 12.3392",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHEB50.zip
CHEB51.zip,"50.0579 12.3438 50.0579 12.3828 50.0793 12.3828 50.0793 12.3438 50.0579 12.3438",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHEB51.zip
CHEB53.zip,"50.0224 12.3529 50.0224 12.3919 50.0438 12.3919 50.0438 12.3529 50.0224 12.3529",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHEB53.zip
CHEB54.zip,"50.0047 12.3575 50.0047 12.3965 50.0261 12.3965 50.0261 12.3575 50.0047 12.3575",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHEB54.zip
CHEB61.zip,"50.0542 12.3093 50.0542 12.3484 50.0756 12.3484 50.0756 12.3093 50.0542 12.3093",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHEB61.zip
CHEB62.zip,"50.0365 12.3139 50.0365 12.3529 50.0579 12.3529 50.0579 12.3139 50.0365 12.3139",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHEB62.zip
CHEB63.zip,"50.0187 12.3185 50.0187 12.3575 50.0401 12.3575 50.0401 12.3185 50.0187 12.3185",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHEB63.zip
CHEB71.zip,"50.0505 12.2749 50.0505 12.3139 50.0719 12.3139 50.0719 12.2749 50.0505 12.2749",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHEB71.zip
CHEB80.zip,"50.0645 12.2358 50.0645 12.2749 50.086 12.2749 50.086 12.2358 50.0645 12.2358",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CHEB80.zip
CBUD23.zip,"48.9561 14.4515 48.9561 14.489 48.977 14.489 48.977 14.4515 48.9561 14.4515",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBUD23.zip
CBUD25.zip,"48.9205 14.4589 48.9205 14.4964 48.9413 14.4964 48.9413 14.4589 48.9205 14.4589",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBUD25.zip
CBUD26.zip,"48.9026 14.4626 48.9026 14.5001 48.9235 14.5001 48.9235 14.4626 48.9026 14.4626",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBUD26.zip
CBUD28.zip,"48.867 14.47 48.867 14.5074 48.8879 14.5074 48.8879 14.47 48.867 14.47",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBUD28.zip
BYSP33.zip,"49.4763 16.394 49.4763 16.4313 49.4966 16.4313 49.4966 16.394 49.4763 16.394",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP33.zip
BYSP34.zip,"49.4584 16.397 49.4584 16.4343 49.4788 16.4343 49.4788 16.397 49.4584 16.397",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP34.zip
BYSP36.zip,"49.4227 16.4031 49.4227 16.4404 49.443 16.4404 49.443 16.4031 49.4227 16.4031",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP36.zip
CBRO35.zip,"50.0467 14.8886 50.0467 14.9268 50.0674 14.9268 50.0674 14.8886 50.0467 14.8886",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBRO35.zip
CBRO36.zip,"50.0288 14.8922 50.0288 14.9304 50.0496 14.9304 50.0496 14.8922 50.0288 14.8922",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBRO36.zip
CBRO38.zip,"49.9932 14.8995 49.9932 14.9377 50.0139 14.9377 50.0139 14.8995 49.9932 14.8995",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBRO38.zip
CBRO40.zip,"50.1329 14.8357 50.1329 14.874 50.1537 14.874 50.1537 14.8357 50.1329 14.8357",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBRO40.zip
CBRO41.zip,"50.1151 14.8393 50.1151 14.8776 50.1358 14.8776 50.1358 14.8393 50.1151 14.8393",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBRO41.zip
CBRO43.zip,"50.0794 14.8466 50.0794 14.8849 50.1002 14.8849 50.1002 14.8466 50.0794 14.8466",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBRO43.zip
CBRO45.zip,"50.0437 14.8539 50.0437 14.8922 50.0645 14.8922 50.0645 14.8539 50.0437 14.8539",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBRO45.zip
CBRO46.zip,"50.0259 14.8576 50.0259 14.8958 50.0467 14.8958 50.0467 14.8576 50.0259 14.8576",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBRO46.zip
CBRO47.zip,"50.0081 14.8612 50.0081 14.8995 50.0288 14.8995 50.0288 14.8612 50.0081 14.8612",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBRO47.zip
CBRO48.zip,"49.9903 14.8649 49.9903 14.9031 50.011 14.9031 50.011 14.8649 49.9903 14.8649",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBRO48.zip
CBRO49.zip,"49.9724 14.8685 49.9724 14.9067 49.9932 14.9067 49.9932 14.8685 49.9724 14.8685",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBRO49.zip
CBRO51.zip,"50.1121 14.8047 50.1121 14.843 50.1329 14.843 50.1329 14.8047 50.1121 14.8047",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBRO51.zip
CBRO52.zip,"50.0943 14.8083 50.0943 14.8466 50.1151 14.8466 50.1151 14.8083 50.0943 14.8083",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBRO52.zip
CBRO54.zip,"50.0586 14.8157 50.0586 14.8539 50.0794 14.8539 50.0794 14.8157 50.0586 14.8157",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBRO54.zip
CBRO55.zip,"50.0408 14.8193 50.0408 14.8576 50.0616 14.8576 50.0616 14.8193 50.0408 14.8193",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBRO55.zip
CBRO56.zip,"50.023 14.823 50.023 14.8612 50.0437 14.8612 50.0437 14.823 50.023 14.823",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBRO56.zip
CBRO58.zip,"49.9873 14.8303 49.9873 14.8685 50.0081 14.8685 50.0081 14.8303 49.9873 14.8303",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/CBRO58.zip
BYSP62.zip,"49.4867 16.288 49.4867 16.3254 49.5071 16.3254 49.5071 16.288 49.4867 16.288",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP62.zip
BYSP63.zip,"49.4688 16.2911 49.4688 16.3284 49.4892 16.3284 49.4892 16.2911 49.4688 16.2911",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BYSP63.zip
BRUN54.zip,"50.0607 17.2766 50.0607 17.3141 50.0808 17.3141 50.0808 17.2766 50.0607 17.2766",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUN54.zip
BRUN55.zip,"50.0428 17.2793 50.0428 17.3168 50.0629 17.3168 50.0629 17.2793 50.0428 17.2793",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUN55.zip
BRUN56.zip,"50.0249 17.2821 50.0249 17.3196 50.045 17.3196 50.045 17.2821 50.0249 17.2821",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUN56.zip
BRUN57.zip,"50.007 17.2848 50.007 17.3223 50.0271 17.3223 50.0271 17.2848 50.007 17.2848",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUN57.zip
BRUN58.zip,"49.9891 17.2876 49.9891 17.325 50.0092 17.325 50.0092 17.2876 49.9891 17.2876",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUN58.zip
BRUN60.zip,"50.13 17.2307 50.13 17.2683 50.1501 17.2683 50.1501 17.2307 50.13 17.2307",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUN60.zip
BRUN62.zip,"50.0942 17.2363 50.0942 17.2738 50.1144 17.2738 50.1144 17.2363 50.0942 17.2363",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUN62.zip
BRUN65.zip,"50.0406 17.2446 50.0406 17.2821 50.0607 17.2821 50.0607 17.2446 50.0406 17.2446",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUN65.zip
BRUN66.zip,"50.0227 17.2474 50.0227 17.2848 50.0428 17.2848 50.0428 17.2474 50.0227 17.2474",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUN66.zip
BRUN67.zip,"50.0048 17.2501 50.0048 17.2876 50.0249 17.2876 50.0249 17.2501 50.0048 17.2501",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUN67.zip
BRUN68.zip,"49.9869 17.2529 49.9869 17.2903 50.007 17.2903 50.007 17.2529 49.9869 17.2529",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUN68.zip
BRUN19.zip,"49.98 17.4291 49.98 17.4665 50.0001 17.4665 50.0001 17.4291 49.98 17.4291",https://openzu.cuzk.gov.cz/opendata/DMPOK-LAZ/epsg-5514/BRUN19.zip
