filename,polygon,zip_url
BENE24.laz,49.8596 14.6108 49.8596 14.6489 49.8804 14.6489 49.8804 14.6108 49.8596 14.6108,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE24.zip
BENE26.laz,49.8239 14.6182 49.8239 14.6564 49.8447 14.6564 49.8447 14.6182 49.8239 14.6182,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE26.zip
BENE28.laz,49.7883 14.6256 49.7883 14.6638 49.8091 14.6638 49.8091 14.6256 49.7883 14.6256,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE28.zip
AS91.laz,50.2204 12.1595 50.2204 12.1987 50.2419 12.1987 50.2419 12.1595 50.2204 12.1595,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS91.zip
AS92.laz,50.2027 12.1642 50.2027 12.2034 50.2241 12.2034 50.2241 12.1642 50.2027 12.1642,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS92.zip
AS94.laz,50.1672 12.1735 50.1672 12.2127 50.1887 12.2127 50.1887 12.1735 50.1672 12.1735,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS94.zip
AS96.laz,50.1317 12.1828 50.1317 12.2219 50.1532 12.2219 50.1532 12.1828 50.1317 12.1828,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS96.zip
AS98.laz,50.0963 12.1921 50.0963 12.2312 50.1177 12.2312 50.1177 12.1921 50.0963 12.1921,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS98.zip
AS99.laz,50.0785 12.1967 50.0785 12.2358 50.1 12.2358 50.1 12.1967 50.0785 12.1967,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS99.zip
BENE01.laz,49.919 14.6686 49.919 14.7068 49.9398 14.7068 49.9398 14.6686 49.919 14.6686,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE01.zip
BENE03.laz,49.8834 14.676 49.8834 14.7142 49.9042 14.7142 49.9042 14.676 49.8834 14.676,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE03.zip
BENE04.laz,49.8655 14.6797 49.8655 14.7179 49.8864 14.7179 49.8864 14.6797 49.8655 14.6797,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE04.zip
BENE55.laz,49.8327 14.5111 49.8327 14.5493 49.8535 14.5493 49.8535 14.5111 49.8327 14.5111,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE55.zip
BENE57.laz,49.797 14.5186 49.797 14.5568 49.8179 14.5568 49.8179 14.5186 49.797 14.5186,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE57.zip
BENE58.laz,49.7792 14.5224 49.7792 14.5605 49.8001 14.5605 49.8001 14.5224 49.7792 14.5224,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE58.zip
BENE59.laz,49.7614 14.5261 49.7614 14.5643 49.7822 14.5643 49.7822 14.5261 49.7614 14.5261,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE59.zip
BENE29.laz,49.7704 14.6293 49.7704 14.6675 49.7913 14.6675 49.7913 14.6293 49.7704 14.6293,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE29.zip
AS01.laz,50.2536 12.4708 50.2536 12.5099 50.275 12.5099 50.275 12.4708 50.2536 12.4708,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS01.zip
AS03.laz,50.2181 12.4799 50.2181 12.519 50.2395 12.519 50.2395 12.4799 50.2181 12.4799,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS03.zip
AS04.laz,50.2004 12.4844 50.2004 12.5235 50.2218 12.5235 50.2218 12.4844 50.2004 12.4844,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS04.zip
AS05.laz,50.1826 12.4889 50.1826 12.528 50.204 12.528 50.204 12.4889 50.1826 12.4889,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS05.zip
AS06.laz,50.1649 12.4935 50.1649 12.5325 50.1863 12.5325 50.1863 12.4935 50.1649 12.4935,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS06.zip
AS07.laz,50.1471 12.498 50.1471 12.5371 50.1685 12.5371 50.1685 12.498 50.1471 12.498,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS07.zip
AS09.laz,50.1116 12.5071 50.1116 12.5461 50.133 12.5461 50.133 12.5071 50.1116 12.5071,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS09.zip
AS10.laz,50.2677 12.4316 50.2677 12.4708 50.2891 12.4708 50.2891 12.4316 50.2677 12.4316,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS10.zip
AS12.laz,50.2322 12.4407 50.2322 12.4799 50.2536 12.4799 50.2536 12.4407 50.2322 12.4407,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS12.zip
AS14.laz,50.1967 12.4498 50.1967 12.4889 50.2181 12.4889 50.2181 12.4498 50.1967 12.4498,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS14.zip
AS15.laz,50.179 12.4544 50.179 12.4935 50.2004 12.4935 50.2004 12.4544 50.179 12.4544,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS15.zip
AS17.laz,50.1435 12.4635 50.1435 12.5025 50.1649 12.5025 50.1649 12.4635 50.1435 12.4635,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS17.zip
AS19.laz,50.108 12.4726 50.108 12.5116 50.1294 12.5116 50.1294 12.4726 50.108 12.4726,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS19.zip
AS20.laz,50.264 12.397 50.264 12.4362 50.2854 12.4362 50.2854 12.397 50.264 12.397,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS20.zip
AS22.laz,50.2286 12.4061 50.2286 12.4453 50.25 12.4453 50.25 12.4061 50.2286 12.4061,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS22.zip
AS24.laz,50.1931 12.4153 50.1931 12.4544 50.2145 12.4544 50.2145 12.4153 50.1931 12.4153,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS24.zip
AS79.laz,50.086 12.2657 50.086 12.3047 50.1074 12.3047 50.1074 12.2657 50.086 12.2657,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS79.zip
AS80.laz,50.2419 12.1894 50.2419 12.2287 50.2633 12.2287 50.2633 12.1894 50.2419 12.1894,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS80.zip
AS82.laz,50.2064 12.1987 50.2064 12.2379 50.2278 12.2379 50.2278 12.1987 50.2064 12.1987,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS82.zip
AS83.laz,50.1887 12.2034 50.1887 12.2426 50.2101 12.2426 50.2101 12.2034 50.1887 12.2034,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS83.zip
AS84.laz,50.1709 12.208 50.1709 12.2472 50.1924 12.2472 50.1924 12.208 50.1709 12.208,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS84.zip
AS85.laz,50.1532 12.2127 50.1532 12.2518 50.1746 12.2518 50.1746 12.2127 50.1532 12.2127,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS85.zip
AS86.laz,50.1355 12.2173 50.1355 12.2564 50.1569 12.2564 50.1569 12.2173 50.1355 12.2173,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS86.zip
AS87.laz,50.1177 12.2219 50.1177 12.261 50.1392 12.261 50.1392 12.2219 50.1177 12.2219,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS87.zip
AS89.laz,50.0823 12.2312 50.0823 12.2703 50.1037 12.2703 50.1037 12.2312 50.0823 12.2312,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS89.zip
AS63.laz,50.1961 12.2725 50.1961 12.3116 50.2175 12.3116 50.2175 12.2725 50.1961 12.2725,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS63.zip
AS65.laz,50.1606 12.2817 50.1606 12.3208 50.182 12.3208 50.182 12.2817 50.1606 12.2817,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS65.zip
AS67.laz,50.1251 12.2909 50.1251 12.33 50.1466 12.33 50.1466 12.2909 50.1251 12.2909,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS67.zip
AS68.laz,50.1074 12.2955 50.1074 12.3346 50.1288 12.3346 50.1288 12.2955 50.1074 12.2955,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS68.zip
AS70.laz,50.2456 12.224 50.2456 12.2632 50.267 12.2632 50.267 12.224 50.2456 12.224,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS70.zip
AS72.laz,50.2101 12.2333 50.2101 12.2725 50.2316 12.2725 50.2316 12.2333 50.2101 12.2333,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS72.zip
AS73.laz,50.1924 12.2379 50.1924 12.2771 50.2138 12.2771 50.2138 12.2379 50.1924 12.2379,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS73.zip
AS75.laz,50.1569 12.2472 50.1569 12.2863 50.1783 12.2863 50.1783 12.2472 50.1569 12.2472,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS75.zip
AS77.laz,50.1214 12.2564 50.1214 12.2955 50.1429 12.2955 50.1429 12.2564 50.1214 12.2564,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS77.zip
AS78.laz,50.1037 12.261 50.1037 12.3001 50.1251 12.3001 50.1251 12.261 50.1037 12.261,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS78.zip
BENE06.laz,49.8299 14.6871 49.8299 14.7252 49.8507 14.7252 49.8507 14.6871 49.8299 14.6871,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE06.zip
BENE07.laz,49.8121 14.6908 49.8121 14.7289 49.8329 14.7289 49.8329 14.6908 49.8121 14.6908,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE07.zip
BENE08.laz,49.7943 14.6945 49.7943 14.7326 49.8151 14.7326 49.8151 14.6945 49.7943 14.6945,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE08.zip
AS28.laz,50.1221 12.4335 50.1221 12.4726 50.1435 12.4726 50.1435 12.4335 50.1221 12.4335,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS28.zip
AS29.laz,50.1044 12.4381 50.1044 12.4771 50.1258 12.4771 50.1258 12.4381 50.1044 12.4381,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS29.zip
AS30.laz,50.2604 12.3624 50.2604 12.4016 50.2818 12.4016 50.2818 12.3624 50.2604 12.3624,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS30.zip
AS32.laz,50.2249 12.3716 50.2249 12.4107 50.2463 12.4107 50.2463 12.3716 50.2249 12.3716,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS32.zip
AS33.laz,50.2071 12.3762 50.2071 12.4153 50.2286 12.4153 50.2286 12.3762 50.2071 12.3762,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS33.zip
AS35.laz,50.1717 12.3853 50.1717 12.4244 50.1931 12.4244 50.1931 12.3853 50.1717 12.3853,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS35.zip
AS37.laz,50.1362 12.3944 50.1362 12.4335 50.1576 12.4335 50.1576 12.3944 50.1362 12.3944,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS37.zip
AS38.laz,50.1184 12.399 50.1184 12.4381 50.1398 12.4381 50.1398 12.399 50.1184 12.399,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS38.zip
AS40.laz,50.2567 12.3278 50.2567 12.367 50.2781 12.367 50.2781 12.3278 50.2567 12.3278,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS40.zip
AS42.laz,50.2212 12.337 50.2212 12.3762 50.2426 12.3762 50.2426 12.337 50.2212 12.337,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS42.zip
AS44.laz,50.1857 12.3462 50.1857 12.3853 50.2071 12.3853 50.2071 12.3462 50.1857 12.3462,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS44.zip
AS45.laz,50.168 12.3508 50.168 12.3899 50.1894 12.3899 50.1894 12.3508 50.168 12.3508,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS45.zip
AS47.laz,50.1325 12.3599 50.1325 12.399 50.1539 12.399 50.1539 12.3599 50.1325 12.3599,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS47.zip
AS49.laz,50.097 12.3691 50.097 12.4081 50.1184 12.4081 50.1184 12.3691 50.097 12.3691,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS49.zip
AS51.laz,50.2353 12.2978 50.2353 12.337 50.2567 12.337 50.2567 12.2978 50.2353 12.2978,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS51.zip
AS53.laz,50.1998 12.307 50.1998 12.3462 50.2212 12.3462 50.2212 12.307 50.1998 12.307,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS53.zip
AS54.laz,50.182 12.3116 50.182 12.3508 50.2035 12.3508 50.2035 12.3116 50.182 12.3116,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS54.zip
AS55.laz,50.1643 12.3162 50.1643 12.3554 50.1857 12.3554 50.1857 12.3162 50.1643 12.3162,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS55.zip
AS56.laz,50.1466 12.3208 50.1466 12.3599 50.168 12.3599 50.168 12.3208 50.1466 12.3208,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS56.zip
AS57.laz,50.1288 12.3254 50.1288 12.3645 50.1503 12.3645 50.1503 12.3254 50.1288 12.3254,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS57.zip
AS58.laz,50.1111 12.33 50.1111 12.3691 50.1325 12.3691 50.1325 12.33 50.1111 12.33,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS58.zip
AS60.laz,50.2493 12.2586 50.2493 12.2978 50.2707 12.2978 50.2707 12.2586 50.2493 12.2586,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS60.zip
AS61.laz,50.2316 12.2632 50.2316 12.3024 50.253 12.3024 50.253 12.2632 50.2316 12.2632,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/AS61.zip
BLAN14.laz,49.3086 16.8376 49.3086 16.8746 49.3288 16.8746 49.3288 16.8376 49.3086 16.8376,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN14.zip
BLAN15.laz,49.2907 16.8404 49.2907 16.8775 49.3109 16.8775 49.3109 16.8404 49.2907 16.8404,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN15.zip
BLAN17.laz,49.2549 16.8462 49.2549 16.8832 49.2751 16.8832 49.2751 16.8462 49.2549 16.8462,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN17.zip
BLAN19.laz,49.2191 16.8519 49.2191 16.8889 49.2394 16.8889 49.2394 16.8519 49.2191 16.8519,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN19.zip
BLAN20.laz,49.3778 16.7918 49.3778 16.8289 49.398 16.8289 49.398 16.7918 49.3778 16.7918,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN20.zip
BLAN22.laz,49.342 16.7976 49.342 16.8347 49.3622 16.8347 49.3622 16.7976 49.342 16.7976,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN22.zip
BLAN24.laz,49.3062 16.8034 49.3062 16.8404 49.3265 16.8404 49.3265 16.8034 49.3062 16.8034,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN24.zip
BLAN25.laz,49.2883 16.8062 49.2883 16.8433 49.3086 16.8433 49.3086 16.8062 49.2883 16.8062,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN25.zip
BLAN26.laz,49.2704 16.8091 49.2704 16.8462 49.2907 16.8462 49.2907 16.8091 49.2704 16.8091,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN26.zip
BLAN27.laz,49.2526 16.812 49.2526 16.849 49.2728 16.849 49.2728 16.812 49.2526 16.812,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN27.zip
BLAN28.laz,49.2347 16.8149 49.2347 16.8519 49.2549 16.8519 49.2549 16.8149 49.2347 16.8149,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN28.zip
BLAN29.laz,49.2168 16.8178 49.2168 16.8548 49.237 16.8548 49.237 16.8178 49.2168 16.8178,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN29.zip
BLAN30.laz,49.3754 16.7575 49.3754 16.7947 49.3956 16.7947 49.3956 16.7575 49.3754 16.7575,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN30.zip
BILO82.laz,49.7746 17.9133 49.7746 17.9504 49.7945 17.9504 49.7945 17.9133 49.7746 17.9133,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BILO82.zip
BILO84.laz,49.7387 17.9183 49.7387 17.9554 49.7587 17.9554 49.7587 17.9183 49.7387 17.9183,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BILO84.zip
BILO86.laz,49.7029 17.9233 49.7029 17.9603 49.7229 17.9603 49.7229 17.9233 49.7029 17.9233,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BILO86.zip
BILO87.laz,49.685 17.9258 49.685 17.9628 49.7049 17.9628 49.7049 17.9258 49.685 17.9258,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BILO87.zip
BILO89.laz,49.6492 17.9308 49.6492 17.9678 49.6691 17.9678 49.6691 17.9308 49.6492 17.9308,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BILO89.zip
BILO91.laz,49.7904 17.8762 49.7904 17.9133 49.8104 17.9133 49.8104 17.8762 49.7904 17.8762,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BILO91.zip
BILO92.laz,49.7725 17.8787 49.7725 17.9158 49.7925 17.9158 49.7925 17.8787 49.7725 17.8787,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BILO92.zip
BILO94.laz,49.7367 17.8838 49.7367 17.9208 49.7567 17.9208 49.7567 17.8838 49.7367 17.8838,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BILO94.zip
BILO96.laz,49.7009 17.8888 49.7009 17.9258 49.7208 17.9258 49.7208 17.8888 49.7009 17.8888,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BILO96.zip
BILO97.laz,49.683 17.8913 49.683 17.9283 49.7029 17.9283 49.7029 17.8913 49.683 17.8913,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BILO97.zip
BILO99.laz,49.6472 17.8963 49.6472 17.9333 49.6671 17.9333 49.6671 17.8963 49.6472 17.8963,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BILO99.zip
BLAN01.laz,49.3646 16.8632 49.3646 16.9003 49.3848 16.9003 49.3848 16.8632 49.3646 16.8632,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN01.zip
BLAN86.laz,49.2561 16.6041 49.2561 16.6412 49.2764 16.6412 49.2764 16.6041 49.2561 16.6041,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN86.zip
BLAN88.laz,49.2204 16.61 49.2204 16.6471 49.2407 16.6471 49.2407 16.61 49.2204 16.61,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN88.zip
BLAN90.laz,49.361 16.5521 49.361 16.5893 49.3813 16.5893 49.3813 16.5521 49.361 16.5521,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN90.zip
BLAN91.laz,49.3431 16.5551 49.3431 16.5923 49.3634 16.5923 49.3634 16.5551 49.3431 16.5551,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN91.zip
BLAN93.laz,49.3073 16.561 49.3073 16.5982 49.3276 16.5982 49.3276 16.561 49.3073 16.561,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN93.zip
BLAN95.laz,49.2716 16.567 49.2716 16.6041 49.2919 16.6041 49.2919 16.567 49.2716 16.567,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN95.zip
BLAN96.laz,49.2537 16.57 49.2537 16.6071 49.274 16.6071 49.274 16.57 49.2537 16.57,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN96.zip
BLAN98.laz,49.2179 16.5759 49.2179 16.613 49.2382 16.613 49.2382 16.5759 49.2179 16.5759,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAN98.zip
BLAT00.laz,49.5189 14.0538 49.5189 14.0918 49.5399 14.0918 49.5399 14.0538 49.5189 14.0538,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAT00.zip
BLAT01.laz,49.5011 14.0577 49.5011 14.0957 49.5221 14.0957 49.5221 14.0577 49.5011 14.0577,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BLAT01.zip
BILO24.laz,49.7507 18.1257 49.7507 18.1627 49.7706 18.1627 49.7706 18.1257 49.7507 18.1257,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BILO24.zip
BILO26.laz,49.7149 18.1305 49.7149 18.1675 49.7348 18.1675 49.7348 18.1305 49.7149 18.1305,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BILO26.zip
BILO28.laz,49.6791 18.1354 49.6791 18.1723 49.6989 18.1723 49.6989 18.1354 49.6791 18.1354,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BILO28.zip
BILO29.laz,49.6612 18.1378 49.6612 18.1747 49.681 18.1747 49.681 18.1378 49.6612 18.1378,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BILO29.zip
BERO81.laz,50.0416 14.0085 50.0416 14.047 50.0625 14.047 50.0625 14.0085 50.0416 14.0085,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BERO81.zip
BERO83.laz,50.006 14.0164 50.006 14.0549 50.0269 14.0549 50.0269 14.0164 50.006 14.0164,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BERO83.zip
BERO84.laz,49.9882 14.0204 49.9882 14.0589 50.0091 14.0589 50.0091 14.0204 49.9882 14.0204,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BERO84.zip
BENE60.laz,49.9187 14.4578 49.9187 14.4961 49.9396 14.4961 49.9396 14.4578 49.9187 14.4578,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE60.zip
BENE61.laz,49.9009 14.4616 49.9009 14.4998 49.9218 14.4998 49.9218 14.4616 49.9009 14.4616,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE61.zip
BENE62.laz,49.8831 14.4654 49.8831 14.5036 49.9039 14.5036 49.9039 14.4654 49.8831 14.4654,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE62.zip
BENE63.laz,49.8653 14.4691 49.8653 14.5074 49.8861 14.5074 49.8861 14.4691 49.8653 14.4691,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE63.zip
BENE64.laz,49.8474 14.4729 49.8474 14.5111 49.8683 14.5111 49.8683 14.4729 49.8474 14.4729,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE64.zip
BENE66.laz,49.8118 14.4804 49.8118 14.5186 49.8327 14.5186 49.8327 14.4804 49.8118 14.4804,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE66.zip
BENE68.laz,49.7762 14.488 49.7762 14.5261 49.797 14.5261 49.797 14.488 49.7762 14.488,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE68.zip
BENE69.laz,49.7584 14.4917 49.7584 14.5299 49.7792 14.5299 49.7792 14.4917 49.7584 14.4917,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE69.zip
BENE71.laz,49.8978 14.4271 49.8978 14.4654 49.9187 14.4654 49.9187 14.4271 49.8978 14.4271,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE71.zip
BENE73.laz,49.8622 14.4347 49.8622 14.4729 49.8831 14.4729 49.8831 14.4347 49.8622 14.4347,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE73.zip
BENE75.laz,49.8266 14.4422 49.8266 14.4804 49.8474 14.4804 49.8474 14.4422 49.8266 14.4422,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BENE75.zip
BERO61.laz,50.0479 14.0777 50.0479 14.1162 50.0689 14.1162 50.0689 14.0777 50.0479 14.0777,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BERO61.zip
BERO62.laz,50.0301 14.0816 50.0301 14.1201 50.0511 14.1201 50.0511 14.0816 50.0301 14.0816,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BERO62.zip
BERO63.laz,50.0123 14.0855 50.0123 14.124 50.0333 14.124 50.0333 14.0855 50.0123 14.0855,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BERO63.zip
BERO64.laz,49.9945 14.0895 49.9945 14.1279 50.0155 14.1279 50.0155 14.0895 49.9945 14.0895,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BERO64.zip
BERO66.laz,49.9589 14.0973 49.9589 14.1357 49.9799 14.1357 49.9799 14.0973 49.9589 14.0973,https://openzu.cuzk.cz/opendata/DMR5G/epsg-5514/BERO66.zip
